Id,Label,Score
0,0,0.00251
1,1,0.00125
2,2,0.00251
3,3,0.0
4,4,0.0
5,5,0.00376
6,6,0.00251
7,7,0.00501
8,8,0.0
9,9,0.0
10,10,0.0
11,11,0.00251
12,12,0.00251
13,13,0.0
14,14,0.0
15,15,0.00627
16,16,0.0
17,17,0.0
18,18,0.0
19,19,0.0
20,20,0.0
21,21,0.0
22,22,0.0
23,23,0.0
24,24,0.0
25,25,0.0
26,26,0.0
27,27,0.0
28,28,0.0
29,29,0.0
30,30,0.0
31,31,0.0
32,32,0.0
33,33,0.00125
34,34,0.0
35,35,0.0
36,36,0.0
37,37,0.02632
38,38,0.0
39,39,0.0
40,40,0.00125
41,41,0.0
42,42,0.0
43,43,0.0
44,44,0.0
45,45,0.0
46,46,0.0
47,47,0.0
48,48,0.0
49,49,0.0
50,50,0.0
51,51,0.0
52,52,0.0
53,53,0.0
54,54,0.0
55,55,0.0
56,56,0.0
57,57,0.0
58,58,0.0
59,59,0.0
60,60,0.0
61,61,0.0
62,62,0.44361
63,63,0.0
64,64,0.0
65,65,0.00376
66,66,0.0
67,67,0.0
68,68,0.0
69,69,0.0
70,70,0.0
71,71,0.0
72,72,0.0
73,73,0.0
74,74,0.0
75,75,0.0
76,76,0.0
77,77,0.00376
78,78,0.0
79,79,0.0
80,80,0.0
81,81,0.0
82,82,0.0
83,83,0.0
84,84,0.0
85,85,0.00376
86,86,0.05388
87,87,0.0
88,88,0.42982
89,89,0.45363
90,90,0.05764
91,91,0.0
92,92,0.0
93,93,0.0614
94,94,0.00125
95,95,0.0
96,96,0.00251
97,97,0.00251
98,98,0.01629
99,99,0.0
100,100,0.0
101,101,0.00125
102,102,0.0
103,103,0.0
104,104,0.00376
105,105,0.0589
106,106,0.0
107,107,0.0
108,108,0.0
109,109,0.0
110,110,0.05013
111,111,0.05013
112,112,0.0
113,113,0.05013
114,114,0.05013
115,115,0.05013
116,116,0.0
117,117,0.00251
118,118,0.21303
119,119,0.45363
120,120,0.0
121,121,0.0
122,122,0.0
123,123,0.0
124,124,0.0
125,125,0.00376
126,126,0.01003
127,127,0.0
128,128,0.01128
129,129,0.0
130,130,0.0
131,131,0.0
132,132,0.0
133,133,0.0
134,134,0.0
135,135,0.0
136,136,0.0
137,137,0.0
138,138,0.0
139,139,0.01128
140,140,0.01378
141,141,0.0
142,142,0.0
143,143,0.0
144,144,0.0
145,145,0.0
146,146,0.00376
147,147,0.0
148,148,0.00376
149,149,0.0
150,150,0.0
151,151,0.0
152,152,0.0
153,153,0.0
154,154,0.0
155,155,0.43108
156,156,0.00125
157,157,0.0
158,158,0.45363
159,159,0.0
160,160,0.0
161,161,0.0
162,162,0.04887
163,163,0.0
164,164,0.0
165,165,0.0
166,166,0.0
167,167,0.45238
168,168,0.0
169,169,0.0
170,170,0.0
171,171,0.00376
172,172,0.0
173,173,0.0
174,174,0.0
175,175,0.00376
176,176,0.0
177,177,0.0
178,178,0.21053
179,179,0.00251
180,180,0.0
181,181,0.0
182,182,0.0
183,183,0.0
184,184,0.0
185,185,0.0
186,186,0.0
187,187,0.21178
188,188,0.0
189,189,0.44486
190,190,0.0
191,191,0.0
192,192,0.0
193,193,0.21178
194,194,0.00501
195,195,0.00125
196,196,0.0
197,197,0.05263
198,198,0.0
199,199,0.05013
200,200,0.45363
201,201,0.0
202,202,0.0
203,203,0.0
204,204,0.00376
205,205,0.0
206,206,0.0
207,207,0.0
208,208,0.0
209,209,0.00125
210,210,0.0
211,211,0.05138
212,212,0.45865
213,213,0.0
214,214,0.0
215,215,0.0
216,216,0.0
217,217,0.0
218,218,0.0
219,219,0.45739
220,220,0.0
221,221,0.0
222,222,0.0
223,223,0.0
224,224,0.00376
225,225,0.0
226,226,0.00376
227,227,0.0
228,228,0.0
229,229,0.0
230,230,0.0
231,231,0.00376
232,232,0.00125
233,233,0.0
234,234,0.00251
235,235,0.0
236,236,0.0
237,237,0.10526
238,238,0.0
239,239,0.0
240,240,0.0
241,241,0.0
242,242,0.0
243,243,0.0
244,244,0.00125
245,245,0.0
246,246,0.0
247,247,0.0
248,248,0.0
249,249,0.00376
250,250,0.0
251,251,0.0
252,252,0.0
253,253,0.00251
254,254,0.0
255,255,0.0
256,256,0.0
257,257,0.0
258,258,0.0
259,259,0.00752
260,260,0.0
261,261,0.03383
262,262,0.59273
263,263,0.0
264,264,0.31454
265,265,0.00627
266,266,0.02757
267,267,0.31203
268,268,0.0
269,269,0.01003
270,270,0.03634
271,271,0.44486
272,272,0.0
273,273,0.0
274,274,0.02882
275,275,0.00125
276,276,0.0
277,277,0.0
278,278,0.0
279,279,0.0
280,280,0.00251
281,281,0.00251
282,282,0.0
283,283,0.01003
284,284,0.0
285,285,0.00752
286,286,0.00501
287,287,0.0
288,288,0.02005
289,289,0.00627
290,290,0.0
291,291,0.0
292,292,0.02757
293,293,0.01378
294,294,0.0
295,295,0.0
296,296,0.0
297,297,0.00251
298,298,0.0
299,299,0.0
300,300,0.0
301,301,0.0
302,302,0.01754
303,303,0.00501
304,304,0.0
305,305,0.0
306,306,0.00627
307,307,0.0
308,308,0.0
309,309,0.00251
310,310,0.0
311,311,0.0
312,312,0.0
313,313,0.0
314,314,0.0
315,315,0.0
316,316,0.0188
317,317,0.0
318,318,0.00251
319,319,0.0
320,320,0.0
321,321,0.00251
322,322,0.0
323,323,0.0
324,324,0.00251
325,325,0.0
326,326,0.0
327,327,0.00251
328,328,0.0
329,329,0.0
330,330,0.00251
331,331,0.0
332,332,0.0
333,333,0.00627
334,334,0.0
335,335,0.0
336,336,0.0
337,337,0.0
338,338,0.0
339,339,0.0
340,340,0.0
341,341,0.0
342,342,0.0
343,343,0.05013
344,344,0.00251
345,345,0.0
346,346,0.00376
347,347,0.00125
348,348,0.0
349,349,0.0
350,350,0.05138
351,351,0.00125
352,352,0.0
353,353,0.00125
354,354,0.0
355,355,0.0
356,356,0.00251
357,357,0.0
358,358,0.00376
359,359,0.00251
360,360,0.0
361,361,0.00376
362,362,0.00251
363,363,0.0
364,364,0.00376
365,365,0.00251
366,366,0.0
367,367,0.00376
368,368,0.00251
369,369,0.0
370,370,0.00376
371,371,0.00251
372,372,0.0
373,373,0.00376
374,374,0.00251
375,375,0.0
376,376,0.00125
377,377,0.00501
378,378,0.00877
379,379,0.0
380,380,0.00376
381,381,0.0
382,382,0.00125
383,383,0.0
384,384,0.0
385,385,0.00125
386,386,0.0
387,387,0.0
388,388,0.0
389,389,0.0
390,390,0.0
391,391,0.0
392,392,0.0
393,393,0.0
394,394,0.0
395,395,0.0
396,396,0.0
397,397,0.0
398,398,0.00877
399,399,0.00627
400,400,0.0
401,401,0.00752
402,402,0.00125
403,403,0.0
404,404,0.01003
405,405,0.00125
406,406,0.0
407,407,0.00125
408,408,0.0
409,409,0.00125
410,410,0.0
411,411,0.0
412,412,0.0
413,413,0.00877
414,414,0.0
415,415,0.00251
416,416,0.0
417,417,0.0
418,418,0.0
419,419,0.0
420,420,0.0
421,421,0.0
422,422,0.02005
423,423,0.0
424,424,0.0
425,425,0.0
426,426,0.0
427,427,0.0
428,428,0.0
429,429,0.0
430,430,0.0
431,431,0.0
432,432,0.0
433,433,0.0
434,434,0.0
435,435,0.0
436,436,0.02256
437,437,0.0
438,438,0.0
439,439,0.01253
440,440,0.0
441,441,0.0
442,442,0.0
443,443,0.0
444,444,0.0
445,445,0.0
446,446,0.0
447,447,0.0
448,448,0.0
449,449,0.00752
450,450,0.00877
451,451,0.00501
452,452,0.00627
453,453,0.00125
454,454,0.0
455,455,0.00251
456,456,0.0
457,457,0.00125
458,458,0.0
459,459,0.0
460,460,0.0
461,461,0.01253
462,462,0.01378
463,463,0.00877
464,464,0.01128
465,465,0.00251
466,466,0.0
467,467,0.0
468,468,0.00376
469,469,0.01253
470,470,0.0188
471,471,0.00125
472,472,0.0
473,473,0.0
474,474,0.0
475,475,0.0
476,476,0.00251
477,477,0.00376
478,478,0.00125
479,479,0.0
480,480,0.00125
481,481,0.0
482,482,0.0
483,483,0.0
484,484,0.00125
485,485,0.0
486,486,0.0213
487,487,0.0
488,488,0.0
489,489,0.01754
490,490,0.0
491,491,0.0
492,492,0.0
493,493,0.0
494,494,0.00501
495,495,0.00627
496,496,0.01253
497,497,0.01629
498,498,0.0
499,499,0.0
500,500,0.0
501,501,0.00752
502,502,0.00877
503,503,0.00501
504,504,0.00627
505,505,0.0
506,506,0.0
507,507,0.02506
508,508,0.02632
509,509,0.00125
510,510,0.0
511,511,0.00251
512,512,0.00125
513,513,0.0
514,514,0.0
515,515,0.00125
516,516,0.0
517,517,0.0
518,518,0.0
519,519,0.0
520,520,0.02506
521,521,0.02632
522,522,0.02757
523,523,0.02506
524,524,0.02632
525,525,0.02757
526,526,0.02506
527,527,0.02632
528,528,0.02757
529,529,0.0
530,530,0.02506
531,531,0.02632
532,532,0.02757
533,533,0.02256
534,534,0.0
535,535,0.02506
536,536,0.02632
537,537,0.00125
538,538,0.0
539,539,0.02757
540,540,0.02381
541,541,0.00125
542,542,0.0
543,543,0.00125
544,544,0.0
545,545,0.00125
546,546,0.0
547,547,0.00125
548,548,0.0
549,549,0.00125
550,550,0.0
551,551,0.00125
552,552,0.0
553,553,0.00125
554,554,0.0
555,555,0.00125
556,556,0.0
557,557,0.00125
558,558,0.0
559,559,0.00125
560,560,0.0
561,561,0.0
562,562,0.02506
563,563,0.02632
564,564,0.02757
565,565,0.0
566,566,0.02506
567,567,0.00376
568,568,0.0
569,569,0.00501
570,570,0.0
571,571,0.00376
572,572,0.0
573,573,0.00501
574,574,0.0
575,575,0.00627
576,576,0.02506
577,577,0.02632
578,578,0.02506
579,579,0.02632
580,580,0.02757
581,581,0.0
582,582,0.02506
583,583,0.02632
584,584,0.02757
585,585,0.0
586,586,0.0
587,587,0.02632
588,588,0.0
589,589,0.00125
590,590,0.0
591,591,0.0
592,592,0.0
593,593,0.0
594,594,0.0
595,595,0.00627
596,596,0.00376
597,597,0.0
598,598,0.00251
599,599,0.00125
600,600,0.00752
601,601,0.00752
602,602,0.0
603,603,0.0
604,604,0.0
605,605,0.00125
606,606,0.0
607,607,0.0
608,608,0.0
609,609,0.0
610,610,0.06892
611,611,0.00251
612,612,0.00627
613,613,0.00251
614,614,0.11905
615,615,0.00125
616,616,0.0
617,617,0.0
618,618,0.12281
619,619,0.00376
620,620,0.00125
621,621,0.00251
622,622,0.1203
623,623,0.11654
624,624,0.00501
625,625,0.12406
626,626,0.099
627,627,0.0
628,628,0.00251
629,629,0.0
630,630,0.12531
631,631,0.16792
632,632,0.17043
633,633,0.0
634,634,0.00251
635,635,0.00376
636,636,0.10025
