Id,Label,Score
0,0,0.00942
1,1,0.00753
2,2,0.00942
3,3,0.00753
4,4,0.00753
5,5,0.0
6,6,0.00753
7,7,0.00942
8,8,0.0
9,9,0.00377
10,10,0.0113
11,11,0.0
12,12,0.0
13,13,0.00942
14,14,0.01318
15,15,0.00188
16,16,0.0
17,17,0.00942
18,18,0.0113
19,19,0.00942
20,20,0.00942
21,21,0.0113
22,22,0.00753
23,23,0.00377
24,24,0.0
25,25,0.0
26,26,0.01318
27,27,0.0
28,28,0.01695
29,29,0.01695
30,30,0.01695
31,31,0.01507
32,32,0.0
33,33,0.00565
34,34,0.01507
35,35,0.00942
36,36,0.0
37,37,0.0113
38,38,0.01507
39,39,0.00188
40,40,0.0113
41,41,0.00188
42,42,0.0
43,43,0.01507
44,44,0.01318
45,45,0.00188
46,46,0.0
47,47,0.01318
48,48,0.0
49,49,0.00942
50,50,0.01318
51,51,0.00188
52,52,0.0
53,53,0.01507
54,54,0.00753
55,55,0.0113
56,56,0.0
57,57,0.01507
58,58,0.0113
59,59,0.01318
60,60,0.00188
61,61,0.01507
62,62,0.0
63,63,0.01507
64,64,0.0113
65,65,0.01318
66,66,0.0
67,67,0.0
68,68,0.0
69,69,0.00377
70,70,0.00942
71,71,0.0
72,72,0.01318
73,73,0.0
74,74,0.00942
75,75,0.01507
76,76,0.00188
77,77,0.0
78,78,0.00753
79,79,0.0113
80,80,0.0
81,81,0.01883
82,82,0.00188
83,83,0.00188
84,84,0.0
85,85,0.02072
86,86,0.0
87,87,0.0
88,88,0.00188
89,89,0.0113
90,90,0.0
91,91,0.00188
92,92,0.00753
93,93,0.00753
94,94,0.00942
95,95,0.00753
96,96,0.00942
97,97,0.00942
98,98,0.0113
99,99,0.0
100,100,0.0
101,101,0.0
102,102,0.00942
103,103,0.00565
104,104,0.00753
105,105,0.0
106,106,0.01507
107,107,0.01695
108,108,0.0
109,109,0.0113
110,110,0.01318
111,111,0.01318
112,112,0.0113
113,113,0.0
114,114,0.00942
115,115,0.00188
116,116,0.0
117,117,0.0
118,118,0.00188
119,119,0.00565
120,120,0.00942
121,121,0.0
122,122,0.00188
123,123,0.00377
124,124,0.00942
125,125,0.0
126,126,0.0
127,127,0.01318
128,128,0.00188
129,129,0.0
130,130,0.00565
131,131,0.0113
132,132,0.0113
133,133,0.00753
134,134,0.0
135,135,0.00942
136,136,0.00753
137,137,0.00942
138,138,0.00942
139,139,0.00942
140,140,0.0
141,141,0.0
142,142,0.0
143,143,0.0
144,144,0.0
145,145,0.00188
146,146,0.0
147,147,0.0
148,148,0.0
149,149,0.0
150,150,0.0
151,151,0.00188
152,152,0.00188
153,153,0.0
154,154,0.0
155,155,0.0
156,156,0.0
157,157,0.00753
158,158,0.00942
159,159,0.01507
160,160,0.01507
161,161,0.01318
162,162,0.00753
163,163,0.01695
164,164,0.00942
165,165,0.01318
166,166,0.00942
167,167,0.01507
168,168,0.00942
169,169,0.00942
170,170,0.00565
171,171,0.00753
172,172,0.00188
173,173,0.00753
174,174,0.0
175,175,0.01507
176,176,0.01695
177,177,0.00942
178,178,0.0
179,179,0.01318
180,180,0.00753
181,181,0.00565
182,182,0.00377
183,183,0.01507
184,184,0.00753
185,185,0.00942
186,186,0.00753
187,187,0.0113
188,188,0.00753
189,189,0.0113
190,190,0.00753
191,191,0.01695
192,192,0.00942
193,193,0.01318
194,194,0.00942
195,195,0.01507
196,196,0.00942
197,197,0.00942
198,198,0.0113
199,199,0.0
200,200,0.0113
201,201,0.0113
202,202,0.0
203,203,0.00942
204,204,0.00753
205,205,0.0
206,206,0.03013
207,207,0.0
208,208,0.00753
209,209,0.0113
210,210,0.01507
211,211,0.00942
212,212,0.01883
213,213,0.0113
214,214,0.00753
215,215,0.0113
216,216,0.01507
217,217,0.00942
218,218,0.01883
219,219,0.0113
220,220,0.00942
221,221,0.0
222,222,0.0
223,223,0.0
224,224,0.00753
225,225,0.01318
226,226,0.00753
227,227,0.0
228,228,0.0
229,229,0.00377
230,230,0.0
231,231,0.0
232,232,0.0
233,233,0.00377
234,234,0.0
235,235,0.00377
236,236,0.00942
237,237,0.00942
238,238,0.0
239,239,0.0
240,240,0.00753
241,241,0.0
242,242,0.00565
243,243,0.0
244,244,0.00753
245,245,0.00942
246,246,0.0
247,247,0.0
248,248,0.0
249,249,0.00942
250,250,0.01695
251,251,0.02072
252,252,0.0
253,253,0.0113
254,254,0.00565
255,255,0.0
256,256,0.00753
257,257,0.0
258,258,0.00188
259,259,0.0
260,260,0.00942
261,261,0.00753
262,262,0.03766
263,263,0.03955
264,264,0.03955
265,265,0.0
266,266,0.0113
267,267,0.03955
268,268,0.03955
269,269,0.0
270,270,0.03955
271,271,0.03955
272,272,0.03955
273,273,0.03578
274,274,0.03955
275,275,0.03955
276,276,0.00188
277,277,0.0113
278,278,0.06215
279,279,0.0
280,280,0.0
281,281,0.06403
282,282,0.01883
283,283,0.0
284,284,0.0
285,285,0.06968
286,286,0.0
287,287,0.0
288,288,0.0
289,289,0.0
290,290,0.0
291,291,0.0
292,292,0.00942
293,293,0.0
294,294,0.03766
295,295,0.03578
296,296,0.00188
297,297,0.00188
298,298,0.06403
299,299,0.01318
300,300,0.05838
301,301,0.0
302,302,0.0678
303,303,0.0
304,304,0.0
305,305,0.04331
306,306,0.00188
307,307,0.05461
308,308,0.0
309,309,0.0
310,310,0.0
311,311,0.00565
312,312,0.00188
313,313,0.0
314,314,0.0452
315,315,0.0
316,316,0.0
317,317,0.0
318,318,0.0
319,319,0.0
320,320,0.04708
